Target device: xilinx_u250_gen3x16_xdma_shell_4_1-0
timestamp,12v_aux_curr,12v_aux_vol,12v_pex_curr,12v_pex_vol,vccint_curr,vccint_vol,3v3_pex_curr,3v3_pex_vol,cage_temp0,cage_temp1,cage_temp2,cage_temp3,dimm_temp0,dimm_temp1,dimm_temp2,dimm_temp3,fan_temp,fpga_temp,hbm_temp,se98_temp0,se98_temp1,se98_temp2,vccint_temp,fan_rpm
15598.6,1046,12238,1349,12158,12120,851,0,3348,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
15619,1046,12238,1349,12158,12120,851,0,3348,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
15639.4,1046,12238,1349,12158,12120,851,0,3348,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
15659.7,1046,12238,1349,12158,12120,851,0,3348,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
15680.2,1046,12238,1349,12158,12120,851,0,3348,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
15700.9,1046,12238,1349,12158,12120,851,0,3348,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
15721.6,1046,12238,1349,12158,12120,851,0,3348,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
15742.1,1046,12238,1349,12158,12120,851,0,3348,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
15762.6,1046,12238,1349,12158,12120,851,0,3348,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
19567.1,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
19730.9,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
19751.3,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
19771.8,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
19792.3,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
19813.2,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
19834.2,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
19855.2,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
19876.2,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
19897.2,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
19918.2,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
19939,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
19960,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
19981.1,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
20002,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
20022.9,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
20043.6,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
20064.3,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
20085.3,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
20106.3,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
20126.8,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
20147.3,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
20168.1,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
20189,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
20210,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
20230.9,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
20251.9,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
20273,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
20294,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
20315,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
20335.9,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
20356.5,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
20377,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
20397.6,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
20418.6,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
20439.6,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
20460.5,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
20481,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
20501.5,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
20522.3,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
20542.8,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
20563.2,1046,12238,1350,12149,12216,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24159,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24223.3,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24244.4,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24265.4,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24286.4,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24307.4,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24328.4,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24349.7,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24370.8,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24391.8,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24412.9,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24434.1,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24455.1,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24476.4,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24498.3,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24519.9,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24540.5,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24561.4,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24582.4,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24603,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24624,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24644.7,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24666,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24686.7,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24707.2,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24728.3,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24749.4,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24770.3,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24791,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24812.1,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24833.1,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24854,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24874.9,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24896,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24916.9,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24937.8,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24958.2,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24978.7,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
24999.8,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
25020.7,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
25041.5,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
25062.6,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
25083.4,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
25104.4,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
25125.4,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
25146.4,1045,12242,1352,12155,12072,851,0,3348,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
28850.8,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29019,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29039.8,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29060.6,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29081.6,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29102.6,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29123.5,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29144.5,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29165.5,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29186.5,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29207.5,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29228.3,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29249.2,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29270.1,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29290.8,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29311.9,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29332.3,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29352.9,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29373.4,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29394,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29414.9,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29435.8,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29456.8,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29477.8,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29498.7,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29519.7,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29540.7,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29561.7,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29582.7,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29603.7,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29624.6,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29645.5,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29666.4,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29687.5,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29708.5,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29729.5,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29750.4,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29770.8,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29791.3,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29812.4,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
29833.4,1042,12239,1350,12157,12258,851,0,3350,0,0,0,0,28,31,35,31,35,38,0,34,28,32,42,0,
32602.7,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
32679,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
32699.5,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
32720.4,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
32741.4,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
32762.6,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
32783.6,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
32804.5,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
32825,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
32845.9,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
32866.8,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
32887.7,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
32908.7,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
32929.7,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
32950.6,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
32971.3,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
32991.9,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
33012.4,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
33033.6,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
33054.4,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
33074.8,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
33095.4,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
33116.2,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
33136.7,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
33157.2,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
33177.6,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
33198.4,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
33219,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
33239.9,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
33260.9,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
33281.9,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
33302.9,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
33323.9,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
33344.9,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
33365.8,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
33386.7,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
33407.1,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
33427.8,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
33448.4,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
33469.5,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
33490.7,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
33511.1,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
33531.5,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
33551.9,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
33572.3,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
33592.7,1045,12240,1354,12154,12306,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
37187.2,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
37263.1,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
37283.9,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
37304.9,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
37325.9,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
37346.9,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
37367.9,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
37388.8,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
37409.4,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
37429.8,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
37450.3,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
37470.7,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
37491.5,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
37512.5,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
37533.5,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
37554.7,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
37575.2,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
37596,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
37616.9,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
37637.3,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
37657.8,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
37678.6,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
37699.1,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
37719.7,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
37740.5,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
37761.5,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
37782.1,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
37802.5,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
37822.9,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
37843.4,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
37864.4,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
37885.3,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
37905.8,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
37926.2,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
37947.1,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
37967.6,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
37988.2,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
38009.2,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
38030.1,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
38051,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
38071.9,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
38092.8,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
38113.7,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
38134.5,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
38155.5,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
38176.5,1045,12234,1352,12164,12258,851,0,3350,0,0,0,0,28,31,35,31,34,38,0,34,28,32,42,0,
